protid	isfwd
rev_ENSP00000221462	-1
rev_ENSP00000221466	-1
rev_ENSP00000221476	0
rev_ENSP00000221478	0
rev_ENSP00000221480	0
rev_ENSP00000221481	0
rev_ENSP00000221482	-1
rev_ENSP00000221485	-1
rev_ENSP00000221486	-1
rev_ENSP00000221494	-1
rev_ENSP00000221496	0
rev_ENSP00000221498	-1
rev_ENSP00000221504	0
rev_ENSP00000221515	0
rev_ENSP00000221538	0
rev_ENSP00000221543	0
rev_ENSP00000221554	-1
rev_ENSP00000221557	0
rev_ENSP00000221561	0
rev_ENSP00000221566	0
rev_ENSP00000221567	-1
rev_ENSP00000221573	0
rev_ENSP00000221576	0
rev_ENSP00000221665	-1
rev_ENSP00000221671	-1
rev_ENSP00000221700	-1
rev_ENSP00000221722	-1
rev_ENSP00000221730	0
rev_ENSP00000221735	-1
rev_ENSP00000221740	-1
rev_ENSP00000221742	-1
rev_ENSP00000221770	0
rev_ENSP00000221784	-1
rev_ENSP00000221797	-1
rev_ENSP00000221801	-1
rev_ENSP00000221803	0
rev_ENSP00000221804	0
rev_ENSP00000221818	0
rev_ENSP00000221847	-1
rev_ENSP00000221852	0
rev_ENSP00000221855	-1
rev_ENSP00000221856	0
rev_ENSP00000221859	0
rev_ENSP00000221891	0
rev_ENSP00000221899	-1
rev_ENSP00000221905	-1
rev_ENSP00000221922	-1
rev_ENSP00000221930	0
rev_ENSP00000221943	0
rev_ENSP00000221954	-1
rev_ENSP00000221957	0
rev_ENSP00000221972	0
rev_ENSP00000221973	0
rev_ENSP00000221975	0
rev_ENSP00000221978	0
rev_ENSP00000221980	-1
rev_ENSP00000221992	-1
rev_ENSP00000221996	0
rev_ENSP00000221999	-1
rev_ENSP00000222002	-1
rev_ENSP00000222005	0
rev_ENSP00000222008	0
rev_ENSP00000222032	-1
rev_ENSP00000222033	-1
rev_ENSP00000222107	-1
rev_ENSP00000222115	0
rev_ENSP00000222120	0
rev_ENSP00000222122	0
rev_ENSP00000222125	0
rev_ENSP00000222139	0
rev_ENSP00000222145	-1
rev_ENSP00000222157	0
rev_ENSP00000222190	-1
rev_ENSP00000222212	0
rev_ENSP00000222214	0
rev_ENSP00000222219	-1
rev_ENSP00000222224	0
rev_ENSP00000222247	-1
rev_ENSP00000222248	0
rev_ENSP00000222249	-1
rev_ENSP00000222250	-1
rev_ENSP00000222254	0
rev_ENSP00000222256	0
rev_ENSP00000222266	-1
rev_ENSP00000222270	-1
rev_ENSP00000222271	-1
rev_ENSP00000222275	-1
rev_ENSP00000222284	0
rev_ENSP00000222286	-1
rev_ENSP00000222301	0
rev_ENSP00000222304	-1
rev_ENSP00000222305	-1
rev_ENSP00000222307	0
rev_ENSP00000222308	0
rev_ENSP00000222329	0
rev_ENSP00000222330	0
rev_ENSP00000222339	0
rev_ENSP00000222345	0
rev_ENSP00000222374	0
rev_ENSP00000222381	-1
rev_ENSP00000222382	-1
rev_ENSP00000222388	-1
rev_ENSP00000222390	-1
rev_ENSP00000222399	0
rev_ENSP00000222402	-1
rev_ENSP00000222443	-1
rev_ENSP00000222462	0
rev_ENSP00000222481	-1
rev_ENSP00000222482	0
rev_ENSP00000222511	0
rev_ENSP00000222543	0
rev_ENSP00000222547	-1
rev_ENSP00000222553	0
rev_ENSP00000222567	0
rev_ENSP00000222572	0
rev_ENSP00000222573	-1
rev_ENSP00000222574	0
rev_ENSP00000222584	0
rev_ENSP00000222597	0
rev_ENSP00000222598	-1
rev_ENSP00000222644	-1
rev_ENSP00000222673	0
rev_ENSP00000222674	-1
rev_ENSP00000222690	-1
rev_ENSP00000222693	-1
rev_ENSP00000222718	-1
rev_ENSP00000222725	-1
rev_ENSP00000222726	0
rev_ENSP00000222728	-1
rev_ENSP00000222747	0
rev_ENSP00000222753	-1
rev_ENSP00000222761	0
rev_ENSP00000222792	0
rev_ENSP00000222800	-1
rev_ENSP00000222803	-1
rev_ENSP00000222812	-1
rev_ENSP00000222823	-1
rev_ENSP00000222902	0
rev_ENSP00000222968	0
rev_ENSP00000222969	0
rev_ENSP00000222982	-1
rev_ENSP00000222990	0
rev_ENSP00000223023	-1
rev_ENSP00000223026	-1
rev_ENSP00000223028	-1
rev_ENSP00000223029	0
rev_ENSP00000223051	-1
rev_ENSP00000223054	-1
rev_ENSP00000223061	0
rev_ENSP00000223073	-1
rev_ENSP00000223084	0
rev_ENSP00000223095	-1
rev_ENSP00000223114	0
rev_ENSP00000223122	0
rev_ENSP00000223127	0
rev_ENSP00000223129	0
rev_ENSP00000223136	-1
rev_ENSP00000223140	-1
rev_ENSP00000223145	0
rev_ENSP00000223167	0
rev_ENSP00000223190	-1
rev_ENSP00000223193	0
rev_ENSP00000223208	-1
rev_ENSP00000223210	0
rev_ENSP00000223215	0
rev_ENSP00000223271	-1
rev_ENSP00000223273	-1
rev_ENSP00000223293	-1
rev_ENSP00000223321	0
rev_ENSP00000223324	0
rev_ENSP00000223336	0
rev_ENSP00000223341	-1
rev_ENSP00000223357	-1
rev_ENSP00000223361	-1
rev_ENSP00000223364	-1
rev_ENSP00000223366	0
rev_ENSP00000223368	-1
rev_ENSP00000223369	0
rev_ENSP00000223398	0
rev_ENSP00000223423	-1
rev_ENSP00000223428	0
rev_ENSP00000223459	0
rev_ENSP00000223500	-1
rev_ENSP00000223528	-1
rev_ENSP00000223608	0
rev_ENSP00000223609	-1
rev_ENSP00000223641	0
rev_ENSP00000223642	-1
rev_ENSP00000223791	-1
rev_ENSP00000223795	0
rev_ENSP00000223836	0
rev_ENSP00000223858	-1
rev_ENSP00000223862	0
rev_ENSP00000223864	0
rev_ENSP00000223865	0
rev_ENSP00000223951	-1
rev_ENSP00000224073	-1
rev_ENSP00000224140	0
rev_ENSP00000224167	0
rev_ENSP00000224181	0
rev_ENSP00000224237	-1
rev_ENSP00000224337	0
rev_ENSP00000224356	-1
rev_ENSP00000224600	-1
rev_ENSP00000224605	0
rev_ENSP00000224652	-1
rev_ENSP00000224721	0
rev_ENSP00000224756	-1
rev_ENSP00000224764	0
rev_ENSP00000224784	0
rev_ENSP00000224807	0
rev_ENSP00000224862	-1
rev_ENSP00000224949	0
rev_ENSP00000224950	-1
rev_ENSP00000225171	-1
rev_ENSP00000225174	0
rev_ENSP00000225235	0
rev_ENSP00000225245	-1
rev_ENSP00000225275	-1
rev_ENSP00000225276	0
rev_ENSP00000225282	0
rev_ENSP00000225296	-1
rev_ENSP00000225298	-1
rev_ENSP00000225308	-1
rev_ENSP00000225328	-1
rev_ENSP00000225371	0
rev_ENSP00000225387	-1
rev_ENSP00000225388	-1
rev_ENSP00000225394	-1
rev_ENSP00000225396	0
rev_ENSP00000225402	-1
rev_ENSP00000225410	-1
rev_ENSP00000225426	-1
rev_ENSP00000225428	-1
rev_ENSP00000225430	0
rev_ENSP00000225441	0
rev_ENSP00000225474	0
rev_ENSP00000225504	0
rev_ENSP00000225512	0
rev_ENSP00000225519	0
rev_ENSP00000225525	-1
rev_ENSP00000225538	-1
rev_ENSP00000225550	-1
rev_ENSP00000225567	0
rev_ENSP00000225573	0
rev_ENSP00000225576	0
rev_ENSP00000225577	0
rev_ENSP00000225603	-1
rev_ENSP00000225609	-1
rev_ENSP00000225614	-1
rev_ENSP00000225648	0
rev_ENSP00000225655	0
rev_ENSP00000225665	0
rev_ENSP00000225688	0
rev_ENSP00000225696	0
rev_ENSP00000225698	-1
rev_ENSP00000225719	-1
rev_ENSP00000225724	0
rev_ENSP00000225726	-1
rev_ENSP00000225728	-1
rev_ENSP00000225729	0
rev_ENSP00000225737	0
rev_ENSP00000225740	-1
rev_ENSP00000225742	0
rev_ENSP00000225760	0
rev_ENSP00000225777	0
rev_ENSP00000225792	0
rev_ENSP00000225805	-1
rev_ENSP00000225823	-1
rev_ENSP00000225831	0
rev_ENSP00000225840	0
rev_ENSP00000225842	-1
rev_ENSP00000225844	-1
rev_ENSP00000225873	-1
rev_ENSP00000225893	0
rev_ENSP00000225899	0
rev_ENSP00000225916	0
rev_ENSP00000225927	-1
rev_ENSP00000225928	0
rev_ENSP00000225929	0
rev_ENSP00000225941	-1
rev_ENSP00000225964	-1
rev_ENSP00000225969	-1
rev_ENSP00000225972	-1
rev_ENSP00000225973	0
rev_ENSP00000225983	-1
rev_ENSP00000225992	-1
rev_ENSP00000226004	0
rev_ENSP00000226021	-1
rev_ENSP00000226067	-1
rev_ENSP00000226091	-1
rev_ENSP00000226094	0
rev_ENSP00000226105	-1
rev_ENSP00000226193	-1
rev_ENSP00000226207	-1
rev_ENSP00000226209	0
rev_ENSP00000226218	0
rev_ENSP00000226225	-1
rev_ENSP00000226230	-1
rev_ENSP00000226247	-1
rev_ENSP00000226253	0
rev_ENSP00000226259	-1
rev_ENSP00000226279	-1
rev_ENSP00000226284	-1
rev_ENSP00000226299	0
rev_ENSP00000226317	-1
rev_ENSP00000226319	0
rev_ENSP00000226328	0
rev_ENSP00000226355	0
rev_ENSP00000226359	-1
rev_ENSP00000226382	-1
rev_ENSP00000226413	0
rev_ENSP00000226432	-1
rev_ENSP00000226444	-1
rev_ENSP00000226460	0
rev_ENSP00000226522	-1
rev_ENSP00000226524	-1
rev_ENSP00000226574	0
rev_ENSP00000226578	0
rev_ENSP00000226725	0
rev_ENSP00000226730	-1
rev_ENSP00000226760	-1
rev_ENSP00000226796	0
rev_ENSP00000226798	0
rev_ENSP00000226840	-1
rev_ENSP00000226951	-1
rev_ENSP00000227065	-1
rev_ENSP00000227135	0
rev_ENSP00000227155	0
rev_ENSP00000227157	-1
rev_ENSP00000227163	0
rev_ENSP00000227214	0
rev_ENSP00000227251	0
rev_ENSP00000227256	-1
rev_ENSP00000227266	0
rev_ENSP00000227322	-1
rev_ENSP00000227348	-1
rev_ENSP00000227349	-1
rev_ENSP00000227378	0
rev_ENSP00000227451	-1
rev_ENSP00000227459	-1
rev_ENSP00000227471	0
rev_ENSP00000227474	-1
rev_ENSP00000227495	-1
rev_ENSP00000227503	0
rev_ENSP00000227507	0
rev_ENSP00000227520	0
rev_ENSP00000227524	-1
rev_ENSP00000227525	-1
rev_ENSP00000227618	0
rev_ENSP00000227638	0
rev_ENSP00000227665	-1
rev_ENSP00000227667	-1
rev_ENSP00000227752	-1
rev_ENSP00000227756	-1
rev_ENSP00000227758	-1
rev_ENSP00000227868	-1
rev_ENSP00000227880	0
rev_ENSP00000227918	0
rev_ENSP00000228027	0
rev_ENSP00000228136	-1
rev_ENSP00000228140	0
rev_ENSP00000228226	0
rev_ENSP00000228245	-1
rev_ENSP00000228251	-1
rev_ENSP00000228264	-1
rev_ENSP00000228280	-1
rev_ENSP00000228284	-1
rev_ENSP00000228289	-1
rev_ENSP00000228307	-1
rev_ENSP00000228318	-1
rev_ENSP00000228327	-1
rev_ENSP00000228329	0
rev_ENSP00000228347	0
rev_ENSP00000228425	-1
rev_ENSP00000228434	0
rev_ENSP00000228437	-1
rev_ENSP00000228438	-1
rev_ENSP00000228463	-1
rev_ENSP00000228468	0
rev_ENSP00000228476	-1
rev_ENSP00000228495	0
rev_ENSP00000228506	-1
rev_ENSP00000228510	0
rev_ENSP00000228515	-1
rev_ENSP00000228534	-1
rev_ENSP00000228567	0
rev_ENSP00000228606	0
rev_ENSP00000228641	-1
rev_ENSP00000228644	0
rev_ENSP00000228682	-1
rev_ENSP00000228705	0
rev_ENSP00000228740	0
rev_ENSP00000228741	-1
rev_ENSP00000228799	-1
rev_ENSP00000228811	0
rev_ENSP00000228820	-1
rev_ENSP00000228825	-1
rev_ENSP00000228827	0
rev_ENSP00000228837	-1
rev_ENSP00000228841	0
rev_ENSP00000228843	-1
rev_ENSP00000228850	0
rev_ENSP00000228862	-1
rev_ENSP00000228865	-1
rev_ENSP00000228872	0
rev_ENSP00000228887	-1
rev_ENSP00000228916	-1
rev_ENSP00000228918	0
rev_ENSP00000228922	0
rev_ENSP00000228928	0
rev_ENSP00000228929	-1
rev_ENSP00000228936	0
rev_ENSP00000228938	0
rev_ENSP00000228945	-1
rev_ENSP00000228955	-1
rev_ENSP00000228958	0
rev_ENSP00000229002	0
rev_ENSP00000229003	0
rev_ENSP00000229022	-1
rev_ENSP00000229030	0
rev_ENSP00000229043	0
rev_ENSP00000229088	0
rev_ENSP00000229134	0
rev_ENSP00000229135	0
rev_ENSP00000229179	-1
rev_ENSP00000229195	-1
rev_ENSP00000229201	0
rev_ENSP00000229214	-1
rev_ENSP00000229238	-1
rev_ENSP00000229239	-1
rev_ENSP00000229243	0
rev_ENSP00000229251	0
rev_ENSP00000229264	0
rev_ENSP00000229265	-1
rev_ENSP00000229266	0
rev_ENSP00000229268	0
rev_ENSP00000229270	-1
rev_ENSP00000229277	0
rev_ENSP00000229279	-1
rev_ENSP00000229281	0
rev_ENSP00000229304	-1
rev_ENSP00000229307	-1
rev_ENSP00000229314	0
rev_ENSP00000229319	0
rev_ENSP00000229328	0
rev_ENSP00000229329	-1
rev_ENSP00000229330	-1
rev_ENSP00000229332	-1
rev_ENSP00000229335	-1
rev_ENSP00000229340	-1
rev_ENSP00000229379	-1
rev_ENSP00000229384	0
rev_ENSP00000229387	0
rev_ENSP00000229390	-1
rev_ENSP00000229395	-1
rev_ENSP00000229402	0
rev_ENSP00000229405	-1
rev_ENSP00000229416	0
rev_ENSP00000229418	0
rev_ENSP00000229446	-1
rev_ENSP00000229447	-1
rev_ENSP00000229470	-1
rev_ENSP00000229471	-1
rev_ENSP00000229554	0
rev_ENSP00000229563	0
rev_ENSP00000229570	0
rev_ENSP00000229583	-1
rev_ENSP00000229595	-1
rev_ENSP00000229633	-1
rev_ENSP00000229634	0
rev_ENSP00000229708	0
rev_ENSP00000229725	0
rev_ENSP00000229729	-1
rev_ENSP00000229758	-1
rev_ENSP00000229768	0
rev_ENSP00000229769	0
rev_ENSP00000229771	0
rev_ENSP00000229794	0
rev_ENSP00000229795	-1
rev_ENSP00000229810	-1
rev_ENSP00000229812	-1
rev_ENSP00000229824	0
rev_ENSP00000229829	0
rev_ENSP00000229854	-1
rev_ENSP00000229866	0
rev_ENSP00000229903	0
rev_ENSP00000229913	-1
rev_ENSP00000229922	0
rev_ENSP00000229955	0
rev_ENSP00000229971	-1
rev_ENSP00000230012	-1
rev_ENSP00000230036	0
rev_ENSP00000230048	0
rev_ENSP00000230050	-1
rev_ENSP00000230053	0
rev_ENSP00000230056	0
rev_ENSP00000230065	-1
rev_ENSP00000230085	-1
rev_ENSP00000230099	-1
rev_ENSP00000230122	-1
rev_ENSP00000230124	-1
rev_ENSP00000230173	-1
rev_ENSP00000230221	0
rev_ENSP00000230223	0
rev_ENSP00000230236	-1
rev_ENSP00000230248	-1
rev_ENSP00000230256	-1
rev_ENSP00000230301	0
rev_ENSP00000230321	0
rev_ENSP00000230323	-1
rev_ENSP00000230340	0
rev_ENSP00000230354	0
rev_ENSP00000230361	-1
rev_ENSP00000230381	-1
rev_ENSP00000230402	0
rev_ENSP00000230413	0
rev_ENSP00000230418	0
rev_ENSP00000230419	0
rev_ENSP00000230431	-1
rev_ENSP00000230449	0
rev_ENSP00000230459	-1
rev_ENSP00000230461	-1
rev_ENSP00000230480	-1
rev_ENSP00000230510	0
rev_ENSP00000230529	-1
rev_ENSP00000230538	-1
rev_ENSP00000230565	-1
rev_ENSP00000230568	0
rev_ENSP00000230582	0
rev_ENSP00000230588	0
rev_ENSP00000230640	0
rev_ENSP00000230658	0
rev_ENSP00000230671	0
rev_ENSP00000230685	0
rev_ENSP00000230732	0
rev_ENSP00000230771	-1
rev_ENSP00000230792	-1
rev_ENSP00000230859	0
rev_ENSP00000230882	-1
rev_ENSP00000230895	0
rev_ENSP00000230901	0
rev_ENSP00000230990	0
rev_ENSP00000230993	0
rev_ENSP00000231004	-1
rev_ENSP00000231009	0
rev_ENSP00000231021	0
rev_ENSP00000231061	-1
rev_ENSP00000231121	-1
rev_ENSP00000231130	0
rev_ENSP00000231134	-1
rev_ENSP00000231136	-1
rev_ENSP00000231137	0
rev_ENSP00000231173	0
rev_ENSP00000231188	0
rev_ENSP00000231198	0
rev_ENSP00000231228	0
rev_ENSP00000231229	0
rev_ENSP00000231238	-1
rev_ENSP00000231338	0
rev_ENSP00000231357	-1
rev_ENSP00000231368	-1
rev_ENSP00000231420	0
rev_ENSP00000231423	0
rev_ENSP00000231449	0
rev_ENSP00000231454	0
rev_ENSP00000231461	0
rev_ENSP00000231484	0
rev_ENSP00000231487	-1
rev_ENSP00000231498	-1
rev_ENSP00000231509	0
rev_ENSP00000231512	-1
rev_ENSP00000231524	0
rev_ENSP00000231526	0
rev_ENSP00000231572	-1
rev_ENSP00000231656	0
rev_ENSP00000231668	0
rev_ENSP00000231683	0
rev_ENSP00000231706	0
rev_ENSP00000231721	0
rev_ENSP00000231749	0
rev_ENSP00000231751	-1
rev_ENSP00000231790	0
rev_ENSP00000231803	-1
rev_ENSP00000231887	0
rev_ENSP00000231909	0
rev_ENSP00000231948	0
rev_ENSP00000232003	0
rev_ENSP00000232014	0
rev_ENSP00000232125	-1
rev_ENSP00000232165	-1
rev_ENSP00000232217	-1
rev_ENSP00000232219	0
rev_ENSP00000232375	-1
rev_ENSP00000232424	-1
rev_ENSP00000232447	-1
rev_ENSP00000232458	-1
rev_ENSP00000232461	-1
rev_ENSP00000232496	0
rev_ENSP00000232501	-1
rev_ENSP00000232508	0
rev_ENSP00000232519	-1
rev_ENSP00000232564	0
rev_ENSP00000232603	0
rev_ENSP00000232607	-1
rev_ENSP00000232744	-1
rev_ENSP00000232766	0
rev_ENSP00000232854	-1
rev_ENSP00000232888	-1
rev_ENSP00000232892	-1
rev_ENSP00000232905	0
rev_ENSP00000232974	-1
rev_ENSP00000232975	-1
rev_ENSP00000232978	-1
rev_ENSP00000233025	0
rev_ENSP00000233027	0
rev_ENSP00000233047	-1
rev_ENSP00000233055	-1
rev_ENSP00000233057	0
rev_ENSP00000233072	0
rev_ENSP00000233078	-1
rev_ENSP00000233084	0
rev_ENSP00000233092	0
rev_ENSP00000233099	0
rev_ENSP00000233114	-1
rev_ENSP00000233121	-1
rev_ENSP00000233143	-1
rev_ENSP00000233146	-1
rev_ENSP00000233154	0
rev_ENSP00000233156	0
rev_ENSP00000233190	-1
rev_ENSP00000233202	-1
rev_ENSP00000233242	0
rev_ENSP00000233270	0
rev_ENSP00000233310	0
rev_ENSP00000233330	-1
rev_ENSP00000233331	-1
rev_ENSP00000233336	-1
rev_ENSP00000233379	-1
rev_ENSP00000233468	0
rev_ENSP00000233505	-1
rev_ENSP00000233535	0
rev_ENSP00000233545	-1
rev_ENSP00000233552	0
rev_ENSP00000233557	0
rev_ENSP00000233573	-1
rev_ENSP00000233575	0
rev_ENSP00000233596	0
rev_ENSP00000233607	-1
rev_ENSP00000233609	0
rev_ENSP00000233612	0
rev_ENSP00000233615	0
rev_ENSP00000233616	-1
rev_ENSP00000233623	-1
rev_ENSP00000233627	0
rev_ENSP00000233630	-1
rev_ENSP00000233638	-1
rev_ENSP00000233668	0
rev_ENSP00000233710	-1
rev_ENSP00000233712	0
rev_ENSP00000233714	-1
rev_ENSP00000233735	-1
rev_ENSP00000233741	-1
rev_ENSP00000233809	0
rev_ENSP00000233813	-1
rev_ENSP00000233826	0
rev_ENSP00000233838	-1
rev_ENSP00000233840	-1
rev_ENSP00000233892	-1
rev_ENSP00000233893	0
rev_ENSP00000233944	0
rev_ENSP00000233946	0
rev_ENSP00000233948	-1
rev_ENSP00000233954	0
rev_ENSP00000233957	0
rev_ENSP00000233969	0
rev_ENSP00000233997	0
rev_ENSP00000234038	0
rev_ENSP00000234040	0
rev_ENSP00000234071	0
rev_ENSP00000234091	0
rev_ENSP00000234111	0
rev_ENSP00000234115	-1
rev_ENSP00000234142	0
rev_ENSP00000234160	0
rev_ENSP00000234170	0
rev_ENSP00000234179	0
rev_ENSP00000234195	0
rev_ENSP00000234198	-1
rev_ENSP00000234256	-1
rev_ENSP00000234296	-1
rev_ENSP00000234301	-1
rev_ENSP00000234310	-1
rev_ENSP00000234313	0
rev_ENSP00000234347	0
rev_ENSP00000234371	-1
rev_ENSP00000234389	-1
rev_ENSP00000234392	-1
rev_ENSP00000234396	-1
rev_ENSP00000234420	-1
rev_ENSP00000234453	-1
rev_ENSP00000234454	-1
rev_ENSP00000234488	-1
rev_ENSP00000234505	0
rev_ENSP00000234549	0
rev_ENSP00000234590	-1
rev_ENSP00000234626	-1
rev_ENSP00000234677	0
rev_ENSP00000234701	-1
rev_ENSP00000234725	0
rev_ENSP00000234739	0
rev_ENSP00000234798	0
rev_ENSP00000234800	-1
rev_ENSP00000234816	-1
rev_ENSP00000234827	-1
rev_ENSP00000234831	0
rev_ENSP00000234961	-1
rev_ENSP00000234981	0
rev_ENSP00000235090	0
rev_ENSP00000235150	0
rev_ENSP00000235180	0
rev_ENSP00000235307	-1
rev_ENSP00000235310	-1
rev_ENSP00000235329	0
rev_ENSP00000235332	-1
rev_ENSP00000235345	-1
rev_ENSP00000235347	0
rev_ENSP00000235349	0
rev_ENSP00000235372	0
rev_ENSP00000235382	0
rev_ENSP00000235453	-1
rev_ENSP00000235480	-1
rev_ENSP00000235510	0
rev_ENSP00000235521	-1
rev_ENSP00000235532	-1
rev_ENSP00000235547	0
rev_ENSP00000235628	-1
rev_ENSP00000235739	0
rev_ENSP00000235790	0
rev_ENSP00000235835	0
rev_ENSP00000235878	-1
rev_ENSP00000235932	-1
rev_ENSP00000235933	-1
rev_ENSP00000235958	-1
rev_ENSP00000236017	-1
rev_ENSP00000236040	-1
rev_ENSP00000236051	-1
rev_ENSP00000236067	-1
rev_ENSP00000236137	-1
rev_ENSP00000236147	0
rev_ENSP00000236166	0
rev_ENSP00000236192	0
rev_ENSP00000236228	0
rev_ENSP00000236255	0
rev_ENSP00000236273	-1
rev_ENSP00000236342	-1
rev_ENSP00000236412	0
rev_ENSP00000236495	-1
rev_ENSP00000236671	-1
rev_ENSP00000236693	-1
rev_ENSP00000236698	-1
rev_ENSP00000236709	-1
rev_ENSP00000236826	0
rev_ENSP00000236850	0
rev_ENSP00000236877	0
rev_ENSP00000236914	-1
rev_ENSP00000236918	0
rev_ENSP00000236925	0
rev_ENSP00000236937	-1
rev_ENSP00000236938	0
rev_ENSP00000236957	0
rev_ENSP00000236959	-1
rev_ENSP00000236976	-1
rev_ENSP00000236979	0
rev_ENSP00000236980	-1
rev_ENSP00000236995	0
rev_ENSP00000236996	-1
rev_ENSP00000237014	0
rev_ENSP00000237019	-1
rev_ENSP00000237163	0
rev_ENSP00000237172	-1
rev_ENSP00000237186	0
rev_ENSP00000237201	0
rev_ENSP00000237247	-1
rev_ENSP00000237264	-1
rev_ENSP00000237275	-1
rev_ENSP00000237281	0
rev_ENSP00000237283	-1
rev_ENSP00000237289	0
rev_ENSP00000237302	0
rev_ENSP00000237305	-1
rev_ENSP00000237316	-1
rev_ENSP00000237353	-1
rev_ENSP00000237364	-1
rev_ENSP00000237380	0
rev_ENSP00000237449	-1
rev_ENSP00000237455	-1
rev_ENSP00000237500	-1
rev_ENSP00000237512	0
rev_ENSP00000237527	0
rev_ENSP00000237530	0
rev_ENSP00000237536	0
rev_ENSP00000237596	-1
rev_ENSP00000237612	0
rev_ENSP00000237623	-1
rev_ENSP00000237642	-1
rev_ENSP00000237653	-1
rev_ENSP00000237654	0
rev_ENSP00000237696	0
rev_ENSP00000237822	0
rev_ENSP00000237837	-1
rev_ENSP00000237853	-1
rev_ENSP00000237858	-1
rev_ENSP00000237865	-1
rev_ENSP00000237889	-1
rev_ENSP00000237937	-1
rev_ENSP00000238018	0
rev_ENSP00000238044	-1
rev_ENSP00000238081	-1
rev_ENSP00000238091	0
rev_ENSP00000238112	0
rev_ENSP00000238146	0
rev_ENSP00000238156	0
rev_ENSP00000238181	0
rev_ENSP00000238248	-1
rev_ENSP00000238256	-1
rev_ENSP00000238341	0
rev_ENSP00000238379	0
rev_ENSP00000238483	0
rev_ENSP00000238497	0
rev_ENSP00000238508	-1
rev_ENSP00000238558	0
rev_ENSP00000238561	0
rev_ENSP00000238570	0
rev_ENSP00000238571	-1
rev_ENSP00000238607	-1
rev_ENSP00000238609	-1
rev_ENSP00000238616	-1
rev_ENSP00000238618	-1
rev_ENSP00000238628	0
rev_ENSP00000238633	0
rev_ENSP00000238647	0
rev_ENSP00000238651	-1
rev_ENSP00000238662	-1
rev_ENSP00000238667	0
rev_ENSP00000238671	-1
rev_ENSP00000238682	0
rev_ENSP00000238686	-1
rev_ENSP00000238688	-1
rev_ENSP00000238699	0
rev_ENSP00000238709	-1
rev_ENSP00000238714	-1
rev_ENSP00000238721	0
rev_ENSP00000238738	0
rev_ENSP00000238788	0
rev_ENSP00000238789	-1
rev_ENSP00000238823	0
rev_ENSP00000238831	0
rev_ENSP00000238855	0
rev_ENSP00000238856	0
rev_ENSP00000238875	0
rev_ENSP00000238892	-1
rev_ENSP00000238918	-1
rev_ENSP00000238936	-1
rev_ENSP00000238961	-1
rev_ENSP00000238983	0
rev_ENSP00000238994	-1
rev_ENSP00000239007	-1
rev_ENSP00000239026	-1
rev_ENSP00000239027	-1
rev_ENSP00000239032	0
rev_ENSP00000239117	-1
rev_ENSP00000239118	0
rev_ENSP00000239125	-1
rev_ENSP00000239138	0
rev_ENSP00000239144	0
rev_ENSP00000239151	0
rev_ENSP00000239165	0
rev_ENSP00000239167	-1
rev_ENSP00000239214	-1
rev_ENSP00000239215	-1
rev_ENSP00000239223	-1
rev_ENSP00000239231	-1
rev_ENSP00000239243	0
rev_ENSP00000239316	0
rev_ENSP00000239347	-1
rev_ENSP00000239367	0
rev_ENSP00000239374	0
rev_ENSP00000239440	0
rev_ENSP00000239444	0
rev_ENSP00000239446	0
rev_ENSP00000239449	0
rev_ENSP00000239450	-1
rev_ENSP00000239451	-1
rev_ENSP00000239457	0
rev_ENSP00000239461	-1
rev_ENSP00000239462	0
rev_ENSP00000239468	0
rev_ENSP00000239472	-1
rev_ENSP00000239587	0
rev_ENSP00000239614	-1
rev_ENSP00000239666	-1
rev_ENSP00000239690	-1
rev_ENSP00000239715	0
rev_ENSP00000239730	0
rev_ENSP00000239761	0
rev_ENSP00000239830	0
rev_ENSP00000239849	-1
rev_ENSP00000239852	-1
rev_ENSP00000239859	0
rev_ENSP00000239860	0
rev_ENSP00000239878	-1
rev_ENSP00000239882	-1
rev_ENSP00000239885	0
rev_ENSP00000239891	-1
rev_ENSP00000239893	-1
rev_ENSP00000239899	-1
rev_ENSP00000239906	0
rev_ENSP00000239926	0
rev_ENSP00000239938	-1
rev_ENSP00000239940	-1
rev_ENSP00000239944	-1
rev_ENSP00000240050	0
rev_ENSP00000240055	-1
rev_ENSP00000240079	-1
rev_ENSP00000240093	0
rev_ENSP00000240095	-1
rev_ENSP00000240100	0
rev_ENSP00000240101	0
rev_ENSP00000240123	0
rev_ENSP00000240132	0
rev_ENSP00000240139	-1
rev_ENSP00000240159	0
rev_ENSP00000240185	0
rev_ENSP00000240189	-1
rev_ENSP00000240285	0
rev_ENSP00000240304	0
rev_ENSP00000240306	0
rev_ENSP00000240316	0
rev_ENSP00000240327	0
rev_ENSP00000240328	-1
rev_ENSP00000240333	-1
rev_ENSP00000240335	0
rev_ENSP00000240343	0
rev_ENSP00000240361	-1
rev_ENSP00000240364	-1
rev_ENSP00000240423	-1
rev_ENSP00000240487	-1
rev_ENSP00000240488	0
rev_ENSP00000240499	0
rev_ENSP00000240587	0
rev_ENSP00000240615	0
rev_ENSP00000240617	0
rev_ENSP00000240618	0
rev_ENSP00000240619	0
rev_ENSP00000240651	0
rev_ENSP00000240652	-1
rev_ENSP00000240662	-1
rev_ENSP00000240687	0
rev_ENSP00000240691	0
rev_ENSP00000240719	-1
rev_ENSP00000240727	0
rev_ENSP00000240731	0
rev_ENSP00000240851	0
rev_ENSP00000240874	0
